product_code,bedge,text,user,created_at,product_option,question,answer 
2210568970,답변완료,,488h******,2023.12.13,00 아이씨,,
2210568970,답변완료,,acej******,2023.12.11,00 아이씨,,
2210568975,답변완료,,dolm******,2023.08.18,실버,,
2210568976,답변완료,하단 바닥의 긁힘방지 실리콘 보호캡을 구입하자마자 분실했는데요. 구입할 방법이 있을까요??,,2022.12.06,실버,하단 바닥의 긁힘방지 실리콘 보호캡을 구입하자마자 분실했는데요. 구입할 방법이 있을까요??,"안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

너무나 죄송하게도 상품의 구성품은 따로 판매되지 않아 

도움드리지 못하는 점 양해부탁드립니다.

오늘도 시마을과 함께 즐거운 쇼핑되시고, 기분 좋은 하루 되시길 바라겠습니다.

감사합니다."
2210568976,답변완료,사이즈문의 드립니다.,,2022.12.04,실버,사이즈문의 드립니다.,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

사이즈는 [31x8.8x24cm , 상단- 31x12.7cm, 총 높이 32.5cm] 입니다. 
구매시 참고 부탁드립니다. 

또 다른 문의사항이 있으시거나 요청사항이 있으시다면 언제든지 문의 
부탁드립니다.
편안하고 행복한 하루 되십시오.감사합니다."
2210568976,답변완료,,coco******,2022.11.14,실버,,
2210568977,답변완료,하중 무게 문의드립니다.,bnd_******,2024.07.30,실버,하중 무게 문의드립니다.,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.문의하신 상품의 무게는 약 880g입니다.답변 지연으로 너우 오래 기다리시게 해드려 진심으로  죄송합니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.무더운 날씨에 지칠 수도 있지만8월의 빛나는 햇살처럼 고객님의 하루하루도 항상 빛나는 나날이 되시길 소망합니다.감사합니다."
2210568977,답변완료,"안녕하세요
아래 답변에서 높이가 24cm라는 건가요?
그렇게 높아 보이지는 않은데...
2개를 쌓았을때 말고 한개 제품 높이 한번더 확인차 문의 드립니다.",haey******,2022.11.29,실버,"안녕하세요
아래 답변에서 높이가 24cm라는 건가요?
그렇게 높아 보이지는 않은데...
2개를 쌓았을때 말고 한개 제품 높이 한번더 확인차 문의 드립니다.","안녕하세요, 고객님.
상품문의 담당자입니다.

고객님 문의에 답변드리겠습니다. 

해당 상품 사이즈 확인 결과 높이 24CM는 오류입니다.
정리대 1개의 높이는 9.5CM입니다. 상품정보는 수정하도록 하겠습니다. 쇼핑에 혼동을 드려 죄송합니다.

더 나은 서비스로 고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
감사합니다."
2210568977,답변완료,제품 상세 사이즈 없나요?,love******,2022.11.17,실버,제품 상세 사이즈 없나요?,"안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

해당상품 상세사이즈 안내드립니다.

21x20.5x24cm, 상단-20x19.5x24cm 입니다.

오늘도 시마을과 함께 즐거운 쇼핑되시고, 기분 좋은 하루 되시길 바라겠습니다.

감사합니다."
2210569395,답변완료,,econ******,2023.09.10,기타,,
2210569536,답변완료,,hida******,2024.04.05,블랙,,
2210569536,답변완료,,oops******,2024.01.31,블랙,,
2210569900,답변완료,,moon******,2024.04.19,화이트,,
2210569901,답변완료,,1029******,2023.04.05,화이트,,
2210570301,답변완료,"담당자분 통화 후 오해풀었어요. 
새상품이고 그대로 사용하면 될 것 같아요.
수고하세요.",shli******,2023.10.20,블랙,"담당자분 통화 후 오해풀었어요. 
새상품이고 그대로 사용하면 될 것 같아요.
수고하세요.","안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.이용에 불편을 드려 죄송합니다. 이해해 주셔서 감사합니다.더 나은 서비스를 제공하기 위해 노력하겠습니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.단풍이 예쁘게 물들어가는 가을입니다.계절이 주는 즐거움을 만끽하며,새로운 희망으로 가득 찬 나날을 보내시길 바라겠습니다.감사합니다."
2210570301,답변완료,"박스 스티커실링도 없었고, 내부 용지는 구겨지고 찢어져 있습니다. 누가 반품한 상품을 보낸 건가요? 새상품 같지 않아요. 정품박스 개봉한 상품 반품불가라고 써두고 판매하면서 왜 이런 상품 보내나요?",shli******,2023.10.19,블랙,"박스 스티커실링도 없었고, 내부 용지는 구겨지고 찢어져 있습니다. 누가 반품한 상품을 보낸 건가요? 새상품 같지 않아요. 정품박스 개봉한 상품 반품불가라고 써두고 판매하면서 왜 이런 상품 보내나요?","안녕하세요. 고객님.S.I. VILLAGE 상품문의 담당자 오승미입니다.먼저, 고객님께 상품으로 인해 불편을 끼쳐 드린 점 사과의 말씀 드립니다.너무나 죄송하게도 상품문의를 통해서는 개인정보 보호 조치로 인하여주문내역 확인이 어렵기 때문에 자세한 확인 및 안내가 어려운 점 양해 부탁드리며,구매 후 배송 및 상품 하자, 교환/반품 상담은번거로우시더라도 해당 사진 포함하여 고객센터(1644-4490) 또는 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)고객님의 문의 사항에 대해 자세히 확인 후 도움드리고자 안내드리오니이점 너그러운 양해 부탁드립니다.시간이 훌쩍 지나 어느덧 10월, 가을의 시작이 다가왔습니다.높고 푸른 하늘을 보며 항상 좋은 일만 가득하시기를 바랍니다.감사합니다."
2210570822,답변완료,,achi******,2024.02.13,클리어 화이트,,
2210570823,답변완료,,skim******,2023.01.21,클리어 화이트,,
2210570823,답변완료,,silk******,2022.11.02,클리어 화이트,,
2210570824,답변완료,,achi******,2024.02.13,클리어 화이트,,
2210570824,답변완료,,ourh******,2022.12.23,클리어 화이트,,
2210570826,답변완료,선물포장 가능한가요?,widy******,2023.04.25,클리어 화이트,선물포장 가능한가요?,"안녕하세요. 고객님
신세계 인터내셔날 상품문의 담당자입니다.

고객님 죄송하게도, S.I.VILLAGE에서 주문하신 상품은,
온/오프라인 별도로 운영되어 매장에서 증정되는
별도의 구성품, 쇼핑백 등은 구비되어 있지 않아 동봉이 어렵습니다.
(사이트 내 배송 정보에 기재되어 있습니다.)

이용에 불편 드린 점에 양해 부탁드립니다.

다만, 상품 페이지에서 사은품 행사로 쇼핑백 제공이 기재된 경우에만  발송되는 점 참고 부탁드립니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

바쁜 일상 속에서 항상 건강을 먼저 챙기시고 좋은 하루 보내시기 바랍니다.

감사합니다."
2210570826,답변완료,,hana******,2023.04.24,클리어 화이트,,
2210570826,답변완료,,yena******,2023.02.02,클리어 화이트,,
2210571032,답변완료,뒷밴딩이 있는건가요?,love******,2024.06.08,블루,뒷밴딩이 있는건가요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.문의하신 상품은 뒷밴딩이 없는 디자인입니다.참고하시어 구매 부탁드리며 즐거운 쇼핑되시기 바랍니다.답변 지연으로 기다리게 해드려 진심으로 죄송합니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.부드럽던 봄 햇살은 사그라지고 따가운 햇볕이 등허리에 땀을 흘리게 하는 6월 초여름입니다.점점 더워지는 날씨에 건강관리 잘 하시고 행복한 웃음 가득한 하루하루 보내세요.감사합니다."
2210571169,답변완료,,vasa******,2024.08.18,화이트,,
2210571169,답변완료,,eden******,2023.04.05,화이트,,
2210571170,답변완료,사용기한 넉넉한걸로 보내주세요,yjhu******,2024.04.14,화이트,사용기한 넉넉한걸로 보내주세요,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.해당 상품 대부분 사용 기한 10개월 이상 남은 상품을 발송해 드립니다.소중한 고객님께서 주문하신 상품은 최상의 상품으로 배송해 드리도록 노력하겠습니다.참고하시어 구매 부탁드리며, 즐거운 쇼핑되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.꽃들이 피어나는 아름다운 계절이 찾아왔습니다.봄의 따스함과 함께 더욱 풍요롭고 행복한 나날들이 되시기를 바라겠습니다.감사합니다."
2210571170,답변완료,,rena******,2024.01.14,화이트,,
2210571170,답변완료,,bysu******,2023.08.17,화이트,,
2210571171,답변완료,,jude******,2024.07.04,화이트,,
2210571171,답변완료,,kso6******,2024.05.23,화이트,,
2210571171,답변완료,,dhs5******,2024.05.18,화이트,,
2210571172,답변완료,,im95******,2024.09.05,화이트,,
2210571172,답변완료,,quin******,2024.07.29,화이트,,
2210571172,답변완료,,dal_******,2022.12.18,화이트,,
2210571485,답변완료,,hm12******,2023.08.23,멀티,,
2210571485,답변완료,,hm12******,2023.08.21,멀티,,
2210571485,답변완료,,hm12******,2023.08.17,멀티,,
2210571698,답변완료,"식기 세척기에 넣어도 되나요?
나무 부분이 식세기 사용 가능한지 궁금합니다",silv******,2023.06.18,다크 브라운,"식기 세척기에 넣어도 되나요?
나무 부분이 식세기 사용 가능한지 궁금합니다","안녕하세요. 고객님
신세계 인터내셔날 상품문의 담당자입니다.

해당 상품 상품페이지 제일 하단의 당부합니다 란에 기재된 대로 식기세척기 사용 불가한 상품입니다.

답변이 도움이 되셨길 바라며, 즐거운 쇼핑 되시기 바랍니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

편안하고  좋은 하루 보내시기 바라겠습니다.

감사합니다."
2210571698,답변완료,"헤드부분 사이즈 궁금합니다
길이 말고 폭 사이즈?",jmj3******,2022.11.02,다크 브라운,"헤드부분 사이즈 궁금합니다
길이 말고 폭 사이즈?","안녕하세요. 고객님
신세계 인터내셔날 상품문의 담당자입니다.

해당 상품 헤드에서 가장 넓은 부분의 폭이 5.8CM 입니다.

참고하시어 구매 부탁드리며, 즐거운 쇼핑 되시기 바랍니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

날씨는 춥지만, 마음은 따듯한 하루 보내시기 바랍니다.

감사합니다."
2210572080,답변완료,,naya******,2023.12.07,01 누디 글래어,,
2210572080,답변완료,,bjhe******,2023.12.07,01 누디 글래어,,
2210572080,답변완료,,ljy7******,2022.11.28,01 누디 글래어,,
2210572082,답변완료,,tjfd******,2024.08.22,01 모브 온 미,,
2210572082,답변완료,,leem******,2024.08.14,01 모브 온 미,,
2210572253,답변완료,,kong******,2024.05.18,화이트,,
2210572269,답변완료,,rkae******,2023.03.13,화이트,,
2210572530,답변완료,,naut******,2023.10.05,멀티,,
2210572813,답변완료,,jina******,2022.11.09,기타,,
2210572983,답변완료,,seo0******,2022.10.23,아이보리,,
2210573349,답변완료,,hero******,2024.07.02,그린,,
2210573356,답변완료,쇼핑백 꼭 넣어 보내주세요,spac******,2024.06.25,투명,쇼핑백 꼭 넣어 보내주세요,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.고객님께 도움드리기 어렵다는 답변을 드리게 되어 죄송합니다.S.I VILLAGE에서 구매하신 온라인 상품은 환경 부담 고시에 따라선물포장 및 브랜드 패키지(쇼핑백 등)가 제공되지 않는 점 양해 부탁드립니다.(※ 사이트 내 배송 정보에 기재)단, 사은품 행사로 상품 페이지나 이벤트 페이지에 기재된 쇼핑백 증정 시에만 발송되는 점 참고 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.부드럽던 봄 햇살은 사그라지고 따가운 햇볕이 등허리에 땀을 흘리게 하는 6월 초여름입니다.점점 더워지는 날씨에 건강관리 잘 하시고 행복한 웃음 가득한 하루하루 보내세요.감사합니다."
2210573356,답변완료,,seor******,2024.06.09,투명,,
2210573356,답변완료,"디퓨저 스틱이 안왔습니다
2개 각자 주문했는데 메인병만 왔어요",happ******,2024.05.17,투명,"디퓨저 스틱이 안왔습니다
2개 각자 주문했는데 메인병만 왔어요","안녕하세요, 고객님.S.I VILLAGE 상품문의 담당자 김도연입니다.이용에 불편을 드려 진심으로 죄송합니다.죄송스럽게도상품 문의의 특성상 주문 내역 확인이 어렵기 때문에 누락배송관련 자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.번거로우시겠지만 고객센터(1644-4490) 혹은 1:1문의 게시판/채팅상담으로 문의하신다면확인 후 답변 도와드리도록 하겠습니다.바로 도움드리지 못해 대단히 죄송합니다.온 세상이 초록빛으로 물드는 5월입니다.어느새 푸르러진 산과 들처럼 행복이 함께 하길 기원합니다.감사합니다."
2210573357,답변완료,,a535******,2024.06.29,투명,,
2210573357,답변완료,,imki******,2024.06.27,투명,,
2210573357,답변완료,,imki******,2024.06.26,투명,,
2210573359,답변완료,,yunm******,2024.08.15,투명,,
2210573359,답변완료,"안녕하세요~

1. 어떤 댓글엔 스틱 따로 구매해야한다던데
별도 구매인가요~?

2. 그리고 쇼핑백은 없고 제품박스만 오는게 맞죠~?",xoxo******,2024.08.06,투명,"안녕하세요~

1. 어떤 댓글엔 스틱 따로 구매해야한다던데
별도 구매인가요~?

2. 그리고 쇼핑백은 없고 제품박스만 오는게 맞죠~?","안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.문의하신 상품 스틱은 별도 구매하셔야 되는 제품이며S.I VILLAGE에서 구매하신 온라인 상품은 환경 부담 고시에 따라선물포장 및 브랜드 패키지(쇼핑백 등)가 제공되지 않는 점 양해 부탁드립니다.(※ 사이트 내 배송 정보에 기재)단, 사은품 행사로 상품 페이지나 이벤트 페이지에 기재된 쇼핑백 증정 시에만 발송되는 점 참고 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.무더운 날씨에 지칠 수도 있지만8월의 빛나는 햇살처럼 고객님의 하루하루도 항상 빛나는 나날이 되시길 소망합니다.감사합니다."
2210573359,답변완료,스틱 포함 인가요?,inso******,2024.05.14,투명,스틱 포함 인가요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.문의하신 상품 디퓨저 리드스틱과 함께 배송되는 상품입니다.참고하시어 구매 부탁드리며, 즐거운 쇼핑되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.온 세상이 초록빛으로 물드는 5월입니다.어느새 푸르러진 산과 들처럼 행복이 함께 하길 기원합니다.감사합니다."
2210573433,답변완료,,jeth******,2023.07.25,오프 화이트,,
2210573433,답변완료,,mo77******,2023.02.02,오프 화이트,,
2210573433,답변완료,,mo77******,2023.02.02,오프 화이트,,
2210573434,답변완료,이 제품 정품인거죠?,etoi******,2023.09.18,내츄럴 블랙,이 제품 정품인거죠?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.해당 상품은 저희 몰에 입점한 수입업체에서 판매하는 상품으로 정품 상품입니다.참고하시어 구매 부탁 드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.시간이 훌쩍 지나 어느덧 9월, 가을의 시작이 다가왔습니다.높고 푸른 하늘을 보며 항상 좋은 일만 가득하셨으면 좋겠습니다.감사합니다."
2210573644,답변완료,,bana******,2022.12.01,기타,,
2210573644,답변완료,,jyoo******,2022.11.18,기타,,
2210573681,답변완료,,pape******,2024.03.04,블랙,,
2210573681,답변완료,,kdan******,2024.01.28,블랙,,
2210573681,답변완료,,kkot******,2024.01.22,블랙,,
2210573757,답변완료,,aaap******,2024.01.11,블랙,,
2210573757,답변완료,12월 22일 반품신청했는데 아직도 가져가질 않았어요 1;1고객 문의도 남겼는데 왜 답변이 없으신건가요 연락 바랍니다,rlas******,2024.01.02,블랙,12월 22일 반품신청했는데 아직도 가져가질 않았어요 1;1고객 문의도 남겼는데 왜 답변이 없으신건가요 연락 바랍니다,"안녕하세요. 고객님.S.I. VILLAGE 상품문의 담당자 오승미입니다.요청하신 고객님께 즉시 도움드리기 어렵다는 답변을 드리게 되어사과의 말씀을 드립니다.너무나 죄송하게도 상품문의를 통해서는 개인정보 보호 조치로 인하여주문내역 확인이 어렵기 때문에 자세한 확인 및 안내가 어려운 점 양해 부탁드리며,주문정보 및 상품의 교환/반품 문의는고객센터(1644-4490) 또는 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)고객님의 문의 사항에 대해 자세히 확인 후 도움드리고자 안내드리오니이점 너그러운 양해 부탁드립니다.2024년 갑진년 새해에는 행복과 평안이 가득하길 기원합니다.새해 복 많이 받으세요감사합니다."
2210573757,답변완료,,sjyb******,2023.12.06,블랙,,
2210573992,답변완료,,them******,2022.11.07,미네랄,,
2210573996,답변완료,,jjte******,2023.11.13,그라파이트,,
2210574012,답변완료,b 사이즈 지금 재고 있나요?,khk2******,2023.03.27,미네랄,b 사이즈 지금 재고 있나요?,"안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

해당 상품 B사이즈 재고 있습니다.

구매 시 영업일기준 1-3일 이내 배송됩니다.

참고 부탁드립니다.

따스한 봄 기운에 꽃길만 걸으시고 따뜻한 봄 날씨처럼 고객님의 마음에도 항상 봄이 오기를 기원합니다.

감사합니다."
2210574012,답변완료,,etan******,2022.11.08,미네랄,,
2210574012,답변완료,,jaes******,2022.11.07,미네랄,,
2210574017,답변완료,"예약 배송 상품일까요?
아니라면, 오늘 일자로 주문 시 며칠 후에 배송 될까요?",gifq******,2023.12.26,미네랄,"예약 배송 상품일까요?
아니라면, 오늘 일자로 주문 시 며칠 후에 배송 될까요?","안녕하세요,고객님.신세계인터내셔날 상품문의 담당자 서예은입니다.먼저, 문의량 증가로 답변 지연된 점 양해 부탁드립니다.문의하신 해당 상품의 경우 구매 후 영업일 기준 평균적으로 3-7일 소요되고 있습니다.다만, 주문량이 급증하거나 재고 및 물류 상황, 입점 상품에 따라출고일은 다소 지연될 수 있는 점 양해 부탁드립니다.(※오후 결제 건인 경우 주문서가 다음날 전달될 수 있습니다.)순차 출고될 예정으로 정확한 발송 일자는 안내 어려우며,검수 중 불량, 재고 부족 사유로 취소될 수 있는 점 양해 부탁드립니다.주문 상품에 대해 품절 및 발송 지연이 발생할 경우발송 지연 또는 품절로 인한 자동 취소 안내가 발송될 수 있습니다.겨울이 점점 깊어갑니다. 쌀쌀한 날씨에 감기 조심하시고, 따뜻하게 겨울 보내시길 바랍니다.감사합니다."
2210574017,답변완료,,hkle******,2022.11.02,미네랄,,
2210574019,답변완료,,umin******,2022.11.09,그라파이트,,
2210574019,답변완료,"상품 배송 받았는데 영문으로된 설명서만 있는데, 품질보증서 같은건 없나요? AS 방법이나 기간등은 어떻게 되는건가요? AS 전화번호등 판매자 정보가 전혀 없네요?",alan******,2022.11.08,그라파이트,"상품 배송 받았는데 영문으로된 설명서만 있는데, 품질보증서 같은건 없나요? AS 방법이나 기간등은 어떻게 되는건가요? AS 전화번호등 판매자 정보가 전혀 없네요?","안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

상품문의를 통해서는 주문내역 확인이 어렵기 때문에
자세한 확인 및 안내가 어려운 점 양해 부탁드리며,

주문내역 확인이 필요한 교환 및 배송 관련 자세한 문의는
고객센터(1644-4490)혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.
(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)

오늘 하루도 스마일하는 행복한 하루 되시길 바라겠습니다.

감사합니다."
2210574019,답변완료,,etan******,2022.11.06,그라파이트,,
2210574401,답변완료,,wlgu******,2023.01.08,블랙,,
2210574817,답변완료,찜기는 따로 안파나요??,sorc******,2024.07.25,그레이,찜기는 따로 안파나요??,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 오승미입니다.해당 제품 찜기의 경우 별도 구매 어려운 것으로 확인됩니다.이용에 불편드린 점에 양해 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)장맛비와 함께 무더위가 찾아온 7월!덥고 습한 날씨에 건강 잘 챙기셔서 활기찬 여름 보내시길 바랍니다.감사합니다."
2210574817,답변완료,출고일 궁금합니다.,yoon******,2024.02.15,그레이,출고일 궁금합니다.,"안녕하세요,고객님.S.I VILLAGE 상품문의 담당자 박소연입니다.해당상품의 배송기일은 영업일 기준 3일 이내로 확인되며,주문량이 급증하거나 재고 및 물류 상황, 입점 상품에 따라출고일은 다소 지연될 수 있는 점 양해 부탁드립니다.(※오후 결제 건인 경우 주문서가 다음날 전달될 수 있습니다.)순차 출고될 예정으로 정확한 발송 일자는 안내 어려우며,검수 중 불량, 재고 부족 사유로 취소될 수 있는 점 양해 부탁드립니다.주문 후 배송 상황은 마이페이지에서 확인 가능하며,주문 후 배송 관련 자세한 문의는고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의하신다면확인 후 답변 도와드리도록 하겠습니다.상품문의를 통해서는 주문내역 확인이 어렵기 때문에 자세한 확인 및안내가 어려운 점 양해 부탁드립니다.겨울의 끝자락에서 봄의 시작을 느끼며,추운 겨울도 마음의 따뜻함으로 녹는 2월입니다.새로운 시작과 성공이 뒷받침되는 달이 되기를 기원합니다.감사합니다."
2210574817,답변완료,,lop1******,2024.02.15,그레이,,
2210574846,답변완료,,bubl******,2024.01.19,그레이,,
2210574846,답변완료,주문한지 한달이 다 됐는데 왜 아직 배송이 안되나요?? 배송이 늦어지면 늦어진단 연락이라도 해야하는거 아닌가요???,yeso******,2023.12.15,그레이,주문한지 한달이 다 됐는데 왜 아직 배송이 안되나요?? 배송이 늦어지면 늦어진단 연락이라도 해야하는거 아닌가요???,"안녕하세요, 고객님.신세계인터내셔날 상품문의 담당자입니다.먼저, 이용에 불편을 끼쳐드린 점 사과의 말씀드립니다.문의하신 내용에 대해즉시 안내가 어렵다는 답변을 드리게 되어 죄송합니다.개인 정보 보호로 주문 내역 조회가 어려워상품 문의를 제외한 내용은 번거로우시겠지만고객센터(1644-4490) 혹은 1:1 게시판, 카카오톡 채팅으로문의해 주시길 부탁드립니다.고객님의 문의 사항에 대해 자세히 확인 후도움드리고자 안내드리오니 이점 양해 바랍니다.항상 계획하신 일 모두 이루어지시길 기원합니다.늘 건강하세요.감사합니다."
2210574846,답변완료,,robi******,2023.07.24,그레이,,
2210574991,답변완료,,inas******,2023.04.13,아이보리,,
2210575285,답변완료,,polo******,2024.05.04,그레이,,
2210575285,답변완료,"소비자 기만하는것도 아니고 이딴식으로 장사하지마세요 11월25일에 구입했고 2월말까지 기다리라고 해서 3달 기다렸어요 근데 오늘 연락해보니 4월말에 입고된다고요?
너무 열받네요 그럼 진작에 품절됐다고 판매를안해야지 여기서 여기제품 절대 사지마세요",heye******,2024.02.23,그레이,"소비자 기만하는것도 아니고 이딴식으로 장사하지마세요 11월25일에 구입했고 2월말까지 기다리라고 해서 3달 기다렸어요 근데 오늘 연락해보니 4월말에 입고된다고요?
너무 열받네요 그럼 진작에 품절됐다고 판매를안해야지 여기서 여기제품 절대 사지마세요","안녕하세요. 고객님.S.I. VILLAGE 상품문의 담당자 오승미입니다.먼저, 구매하신 상품으로 불편드린 점에 머리 숙여 사과드립니다.너무나 죄송하게도 상품문의를 통해서는 개인정보 보호 조치로 인하여주문내역 확인이 어렵기 때문에 자세한 확인 및 안내가 어려운 점 양해 부탁드리며,구매 후 상품 배송 및 주문 관련 자세한 문의는고객센터(1644-4490) 또는 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)고객님의 문의 사항에 대해 자세히 확인 후 도움드리고자 안내드리오니이점 너그러운 양해 부탁드립니다.고객님이 남겨주신 문의에 최선을 다하는 신세계 인터내셔널이 되겠습니다.감사합니다."
2210575285,답변완료,주문했는데 3월20이후 순차발송이면 23일까지 받을수있나요?3월25일에 이사라서 그전에 못받으면  주소변경해야될까요?,330i******,2024.02.16,그레이,주문했는데 3월20이후 순차발송이면 23일까지 받을수있나요?3월25일에 이사라서 그전에 못받으면  주소변경해야될까요?,"안녕하세요, 고객님.S.I VILLAGE 상품문의 담당자 박소연입니다.순차 출고시 정확한 출고일자 안내는 어려운 점 양해부탁드립니다.죄송스럽게도상품 문의의 특성상 주문 내역 확인이 어렵기 때문에 주문확인 및 배송관련, 고객정보 변경관련자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.번거로우시겠지만 고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의하신다면 확인 후 답변 도와드리도록 하겠습니다.바로 도움드리지 못해 대단히 죄송합니다.겨울의 끝자락에서 봄의 시작을 느끼며,추운 겨울도 마음의 따뜻함으로 녹는 2월입니다.새로운 시작과 성공이 뒷받침되는 달이 되기를 기원합니다.감사합니다."
2210575324,답변완료,,shok******,2023.03.29,그레이,,
2210575445,답변완료,선물포장 가능하나요?,nhj0******,2024.02.20,다크 브라운,선물포장 가능하나요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.고객님께 도움드리기 어렵다는 답변을 드리게 되어 죄송합니다.S.I VILLAGE에서 구매하신 온라인 상품은 환경 부담 고시에 따라선물포장 및 브랜드 패키지(쇼핑백 등)가 제공되지 않는 점 양해 부탁드립니다.(※ 사이트 내 배송 정보에 기재)다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.겨울의 끝자락에서 봄의 시작을 느끼며,추운 겨울도 마음의 따뜻함으로 녹는 2월입니다.새로운 시작과 성공이 뒷받침되는 달이 되기를 기원합니다.감사합니다."
2210576322,답변완료,,vint******,2023.01.16,그레이,,
2210576591,답변완료,,hj82******,2024.09.04,50ml,,
2210576591,답변완료,,2925******,2024.08.19,50ml,,
2210576591,답변완료,오늘 특가로 판매되는 블랑쉬 100 ml 유통기한이 언제까지죠? 알려주세요,0715******,2024.08.05,50ml,오늘 특가로 판매되는 블랑쉬 100 ml 유통기한이 언제까지죠? 알려주세요,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.해당 상품 대부분 사용 기한 10개월 이상 남은 상품을 발송해 드립니다.소중한 고객님께서 주문하신 상품은 최상의 상품으로 배송해 드리도록 노력하겠습니다.참고하시어 구매 부탁드리며, 즐거운 쇼핑되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.무더운 날씨에 지칠 수도 있지만8월의 빛나는 햇살처럼 고객님의 하루하루도 항상 빛나는 나날이 되시길 소망합니다.감사합니다."
2210576811,답변완료,,liak******,2024.03.29,블랙,,
2210576811,답변완료,,bora******,2022.12.27,블랙,,
2210576836,답변완료,,ehdd******,2022.11.02,그레이,,
2210576837,답변완료,,seul******,2024.02.27,그레이,,
2210576851,답변완료,,hu47******,2023.08.23,아이보리,,
